StopName_A,StopName_B,Location_A,Location_B,StopID_A,StopID_B,Route_A,Route_B,RouteColor_A,RouteColor_B
Ferencváros vá. - Málenkij Robot Eh.,Ferencváros vá. - Málenkij Robot Eh.,"(47.470172, 19.088529)","(47.470693, 19.090147)",F01503,F01504,17,901,FFD800,000000
Ferencváros vá. - Málenkij Robot Eh.,Ferencváros vá. - Málenkij Robot Eh.,"(47.470172, 19.088529)","(47.470693, 19.090147)",F01503,F01504,17,281,FFD800,009EE3
Öv utca,Öv utca,"(47.534364, 19.11246)","(47.534721, 19.112695)",041173,F02858,5,69,009EE3,FFD800
Öv utca,Öv utca,"(47.534364, 19.11246)","(47.534721, 19.112695)",041173,F02858,5,62A,009EE3,FFD800
Öv utca,Öv utca,"(47.534364, 19.11246)","(47.534721, 19.112695)",041173,F02858,5,62,009EE3,FFD800
Öv utca,Öv utca,"(47.534364, 19.11246)","(47.534721, 19.112695)",041173,F02858,5,973,009EE3,000000
Öv utca,Öv utca,"(47.534364, 19.11246)","(47.534802, 19.112695)",041173,F02856,5,69,009EE3,009EE3
Öv utca,Öv utca,"(47.534364, 19.11246)","(47.534802, 19.112695)",041173,F02856,5,973,009EE3,000000
Miskolci utca,Miskolci utca,"(47.532033, 19.110381)","(47.532177, 19.110421)",F02910,F02911,5,69,009EE3,FFD800
Miskolci utca,Miskolci utca,"(47.532033, 19.110381)","(47.532177, 19.110421)",F02910,F02911,5,62,009EE3,FFD800
Miskolci utca,Miskolci utca,"(47.532033, 19.110381)","(47.532177, 19.110421)",F02910,F02911,5,62A,009EE3,FFD800
Miskolci utca,Miskolci utca,"(47.532033, 19.110381)","(47.532177, 19.110421)",F02910,F02911,5,973,009EE3,000000
Miskolci utca,Miskolci utca,"(47.532033, 19.110381)","(47.532177, 19.110421)",F02910,F02911,5,973A,009EE3,000000
Miskolci utca,Miskolci utca,"(47.532033, 19.110381)","(47.532698, 19.110714)",F02910,F02912,5,69,009EE3,009EE3
Miskolci utca,Miskolci utca,"(47.532033, 19.110381)","(47.532698, 19.110714)",F02910,F02912,5,973,009EE3,000000
Pöttyös utca,Pöttyös utca,"(47.468484, 19.116055)","(47.468557, 19.117532)",044115,F01878,999,M3,000000,005CA5
Pöttyös utca,Pöttyös utca,"(47.468484, 19.116055)","(47.468629, 19.117178)",044115,F01466,999,M3,000000,009EE3
Pöttyös utca,Pöttyös utca,"(47.468484, 19.116055)","(47.4688, 19.117431)",044115,F01465,999,M3,000000,009EE3
Margó Tivadar utca,Margó Tivadar utca,"(47.433265, 19.177803)","(47.446632, 19.16809)",009480,F03753,198,914,009EE3,000000
Margó Tivadar utca,Margó Tivadar utca,"(47.433265, 19.177803)","(47.448127, 19.166821)",009480,F03752,198,914,009EE3,000000
Margó Tivadar utca,Margó Tivadar utca,"(47.433265, 19.177803)","(47.439397, 19.172343)",009480,F03762,198,36,009EE3,009EE3
Margó Tivadar utca,Margó Tivadar utca,"(47.433265, 19.177803)","(47.437752, 19.17108)",009480,F03764,198,36,009EE3,009EE3
Margó Tivadar utca,Margó Tivadar utca,"(47.433265, 19.177803)","(47.447267, 19.168683)",009480,F03754,198,950,009EE3,000000
Margó Tivadar utca,Margó Tivadar utca,"(47.433265, 19.177803)","(47.448127, 19.166821)",009480,F03752,198,950,009EE3,000000
Margó Tivadar utca,Margó Tivadar utca,"(47.433265, 19.177803)","(47.447267, 19.168683)",009480,F03754,198,950A,009EE3,000000
Margó Tivadar utca,Margó Tivadar utca,"(47.433265, 19.177803)","(47.448127, 19.166821)",009480,F03752,198,950A,009EE3,000000
Margó Tivadar utca,Margó Tivadar utca,"(47.433265, 19.177803)","(47.437752, 19.17108)",009480,F03764,198,93A,009EE3,009EE3
Margó Tivadar utca,Margó Tivadar utca,"(47.433265, 19.177803)","(47.439397, 19.172343)",009480,F03762,198,93A,009EE3,009EE3
Margó Tivadar utca,Margó Tivadar utca,"(47.433265, 19.177803)","(47.437752, 19.17108)",009480,F03764,198,93,009EE3,009EE3
Margó Tivadar utca,Margó Tivadar utca,"(47.433265, 19.177803)","(47.439397, 19.172343)",009480,F03762,198,93,009EE3,009EE3
Margó Tivadar utca,Margó Tivadar utca,"(47.433265, 19.177803)","(47.44791, 19.167324)",009480,F03755,198,50,009EE3,FFD800
Margó Tivadar utca,Margó Tivadar utca,"(47.433265, 19.177803)","(47.447883, 19.167603)",009480,F03756,198,50,009EE3,FFD800
Margó Tivadar utca,Margó Tivadar utca,"(47.433265, 19.177803)","(47.447267, 19.168683)",009480,F03754,198,236,009EE3,009EE3
Margó Tivadar utca,Margó Tivadar utca,"(47.433265, 19.177803)","(47.439397, 19.172343)",009480,F03762,198,236,009EE3,009EE3
Margó Tivadar utca,Margó Tivadar utca,"(47.433265, 19.177803)","(47.447267, 19.168683)",009480,F03754,198,236A,009EE3,009EE3
Margó Tivadar utca,Margó Tivadar utca,"(47.433265, 19.177803)","(47.439397, 19.172343)",009480,F03762,198,236A,009EE3,009EE3
Margó Tivadar utca,Margó Tivadar utca,"(47.433265, 19.177803)","(47.447267, 19.168683)",009480,F03754,198,50,009EE3,009EE3
Margó Tivadar utca,Margó Tivadar utca,"(47.433265, 19.177803)","(47.448127, 19.166821)",009480,F03752,198,50,009EE3,009EE3
Aranykút utca,Aranykút utca,"(47.493794, 19.278001)","(47.493839, 19.278065)",009707,F03443,198,998,009EE3,000000
Aranykút utca,Aranykút utca,"(47.493794, 19.278001)","(47.493839, 19.278065)",009707,F03443,198,998B,009EE3,000000
Aranykút utca,Aranykút utca,"(47.493794, 19.278001)","(47.493839, 19.278065)",009707,F03443,198,98,009EE3,009EE3
Rákoscsaba vasútállomás,Rákoscsaba vasútállomás,"(47.491547, 19.281877)","(47.491708, 19.281891)",009708,F03442,198,998,009EE3,000000
Rákoscsaba vasútállomás,Rákoscsaba vasútállomás,"(47.491547, 19.281877)","(47.491708, 19.281891)",009708,F03442,198,998B,009EE3,000000
Rákoscsaba vasútállomás,Rákoscsaba vasútállomás,"(47.491547, 19.281877)","(47.491708, 19.281891)",009708,F03442,198,98,009EE3,009EE3
Lőrinci út,Lőrinci út,"(47.452889, 19.220815)","(47.469683, 19.236813)",F03430,F03532,198,46,009EE3,009EE3
Lőrinci út,Lőrinci út,"(47.452889, 19.220815)","(47.469527, 19.238405)",F03430,F03530,198,46,009EE3,009EE3
Lőrinci út,Lőrinci út,"(47.452889, 19.220815)","(47.469467, 19.237012)",F03430,F03531,198,46,009EE3,009EE3
Baross utca,Baross utca,"(47.451072, 19.226497)","(47.459036, 18.958686)",F03432,F04811,198,287,009EE3,009EE3
Baross utca,Baross utca,"(47.451072, 19.226497)","(47.459036, 18.958686)",F03432,F04811,198,940,009EE3,000000
Baross utca,Baross utca,"(47.451072, 19.226497)","(47.459036, 18.958686)",F03432,F04811,198,40E,009EE3,009EE3
Rákosliget vasútállomás,Rákosliget vasútállomás,"(47.485035, 19.258549)","(47.486313, 19.258103)",F03457,F03604,198,276E,009EE3,009EE3
Rákosliget vasútállomás,Rákosliget vasútállomás,"(47.485035, 19.258549)","(47.4865, 19.2587)",F03457,F03459,198,998B,009EE3,000000
Rákosliget vasútállomás,Rákosliget vasútállomás,"(47.485035, 19.258549)","(47.4865, 19.2587)",F03457,F03459,198,98,009EE3,009EE3
Rákoshegy vasútállomás,Rákoshegy vasútállomás,"(47.46754, 19.243703)","(47.468017, 19.243665)",F03525,F03526,198,46,009EE3,009EE3
Rákoshegy vasútállomás,Rákoshegy vasútállomás,"(47.46754, 19.243703)","(47.468302, 19.245138)",F03525,F03528,198,98E,009EE3,009EE3
Bártfai utca,Bártfai utca,"(47.497256, 19.264093)","(47.497472, 19.264359)",F03576,F03577,198,998,009EE3,000000
Bártfai utca,Bártfai utca,"(47.497256, 19.264093)","(47.497472, 19.264359)",F03576,F03577,198,998B,009EE3,000000
Szent kereszt tér,Szent kereszt tér,"(47.480668, 19.250836)","(47.481165, 19.249511)",F03593,F03594,198,998B,009EE3,000000
Szent kereszt tér,Szent kereszt tér,"(47.480668, 19.250836)","(47.481165, 19.249511)",F03593,F03594,198,202E,009EE3,009EE3
Szent kereszt tér,Szent kereszt tér,"(47.480668, 19.250836)","(47.481165, 19.249511)",F03593,F03594,198,956,009EE3,000000
Szent kereszt tér,Szent kereszt tér,"(47.480668, 19.250836)","(47.481165, 19.249511)",F03593,F03594,198,990,009EE3,000000
Szent kereszt tér,Szent kereszt tér,"(47.480668, 19.250836)","(47.481165, 19.249511)",F03593,F03594,198,262,009EE3,009EE3
Szent kereszt tér,Szent kereszt tér,"(47.480668, 19.250836)","(47.481165, 19.249511)",F03593,F03594,198,46,009EE3,009EE3
Szent kereszt tér,Szent kereszt tér,"(47.480668, 19.250836)","(47.481165, 19.249511)",F03593,F03594,198,97E,009EE3,009EE3
Szent kereszt tér,Szent kereszt tér,"(47.480668, 19.250836)","(47.481165, 19.249511)",F03593,F03594,198,261E,009EE3,009EE3
Varjú utca,Varjú utca,"(47.433628, 19.182868)","(47.434069, 19.182882)",F03633,F03634,198,980,009EE3,000000
Varjú utca,Varjú utca,"(47.433628, 19.182868)","(47.434069, 19.182882)",F03633,F03634,198,282E,009EE3,009EE3
Varjú utca,Varjú utca,"(47.433628, 19.182868)","(47.434069, 19.182882)",F03633,F03634,198,284E,009EE3,009EE3
Wlassics Gyula utca,Wlassics Gyula utca,"(47.437387, 19.183898)","(47.438079, 19.183992)",F03683,F03684,198,980,009EE3,000000
Wlassics Gyula utca,Wlassics Gyula utca,"(47.437387, 19.183898)","(47.438079, 19.183992)",F03683,F03684,198,282E,009EE3,009EE3
Wlassics Gyula utca,Wlassics Gyula utca,"(47.437387, 19.183898)","(47.438079, 19.183992)",F03683,F03684,198,284E,009EE3,009EE3
Dobozi utca,Dobozi utca,"(47.435589, 19.183403)","(47.435939, 19.183404)",F03685,F03686,198,980,009EE3,000000
Dobozi utca,Dobozi utca,"(47.435589, 19.183403)","(47.435939, 19.183404)",F03685,F03686,198,282E,009EE3,009EE3
Dobozi utca,Dobozi utca,"(47.435589, 19.183403)","(47.435939, 19.183404)",F03685,F03686,198,284E,009EE3,009EE3
Kosztolányi Dezső utca,Kosztolányi Dezső utca,"(47.449086, 19.192957)","(47.449554, 19.193118)",F03829,F03830,198,980,009EE3,000000
Kosztolányi Dezső utca,Kosztolányi Dezső utca,"(47.449086, 19.192957)","(47.449554, 19.193118)",F03829,F03830,198,93A,009EE3,009EE3
Kosztolányi Dezső utca,Kosztolányi Dezső utca,"(47.449086, 19.192957)","(47.449554, 19.193118)",F03829,F03830,198,93,009EE3,009EE3
Kosztolányi Dezső utca,Kosztolányi Dezső utca,"(47.449086, 19.192957)","(47.449554, 19.193118)",F03829,F03830,198,217,009EE3,009EE3
Kosztolányi Dezső utca,Kosztolányi Dezső utca,"(47.449086, 19.192957)","(47.449554, 19.193118)",F03829,F03830,198,217E,009EE3,009EE3
Margó Tivadar utca,Margó Tivadar utca,"(47.433123, 19.176437)","(47.446632, 19.16809)",009551,F03753,198,914,009EE3,000000
Margó Tivadar utca,Margó Tivadar utca,"(47.433123, 19.176437)","(47.448127, 19.166821)",009551,F03752,198,914,009EE3,000000
Margó Tivadar utca,Margó Tivadar utca,"(47.433123, 19.176437)","(47.439397, 19.172343)",009551,F03762,198,36,009EE3,009EE3
Margó Tivadar utca,Margó Tivadar utca,"(47.433123, 19.176437)","(47.437752, 19.17108)",009551,F03764,198,36,009EE3,009EE3
Margó Tivadar utca,Margó Tivadar utca,"(47.433123, 19.176437)","(47.447267, 19.168683)",009551,F03754,198,950,009EE3,000000
Margó Tivadar utca,Margó Tivadar utca,"(47.433123, 19.176437)","(47.448127, 19.166821)",009551,F03752,198,950,009EE3,000000
Margó Tivadar utca,Margó Tivadar utca,"(47.433123, 19.176437)","(47.447267, 19.168683)",009551,F03754,198,950A,009EE3,000000
Margó Tivadar utca,Margó Tivadar utca,"(47.433123, 19.176437)","(47.448127, 19.166821)",009551,F03752,198,950A,009EE3,000000
Margó Tivadar utca,Margó Tivadar utca,"(47.433123, 19.176437)","(47.437752, 19.17108)",009551,F03764,198,93A,009EE3,009EE3
Margó Tivadar utca,Margó Tivadar utca,"(47.433123, 19.176437)","(47.439397, 19.172343)",009551,F03762,198,93A,009EE3,009EE3
Margó Tivadar utca,Margó Tivadar utca,"(47.433123, 19.176437)","(47.437752, 19.17108)",009551,F03764,198,93,009EE3,009EE3
Margó Tivadar utca,Margó Tivadar utca,"(47.433123, 19.176437)","(47.439397, 19.172343)",009551,F03762,198,93,009EE3,009EE3
Margó Tivadar utca,Margó Tivadar utca,"(47.433123, 19.176437)","(47.44791, 19.167324)",009551,F03755,198,50,009EE3,FFD800
Margó Tivadar utca,Margó Tivadar utca,"(47.433123, 19.176437)","(47.447883, 19.167603)",009551,F03756,198,50,009EE3,FFD800
Margó Tivadar utca,Margó Tivadar utca,"(47.433123, 19.176437)","(47.447267, 19.168683)",009551,F03754,198,236,009EE3,009EE3
Margó Tivadar utca,Margó Tivadar utca,"(47.433123, 19.176437)","(47.439397, 19.172343)",009551,F03762,198,236,009EE3,009EE3
Margó Tivadar utca,Margó Tivadar utca,"(47.433123, 19.176437)","(47.447267, 19.168683)",009551,F03754,198,236A,009EE3,009EE3
Margó Tivadar utca,Margó Tivadar utca,"(47.433123, 19.176437)","(47.439397, 19.172343)",009551,F03762,198,236A,009EE3,009EE3
Margó Tivadar utca,Margó Tivadar utca,"(47.433123, 19.176437)","(47.447267, 19.168683)",009551,F03754,198,50,009EE3,009EE3
Margó Tivadar utca,Margó Tivadar utca,"(47.433123, 19.176437)","(47.448127, 19.166821)",009551,F03752,198,50,009EE3,009EE3
XVII. utca,XVII. utca,"(47.491598, 19.259995)","(47.492156, 19.259758)",009706,F03466,198,276E,009EE3,009EE3
XVII. utca,XVII. utca,"(47.491598, 19.259995)","(47.492156, 19.259758)",009706,F03466,198,998,009EE3,000000
XVII. utca,XVII. utca,"(47.491598, 19.259995)","(47.492156, 19.259758)",009706,F03466,198,98,009EE3,009EE3
"Rákoskeresztúr, városközpont","Rákoskeresztúr, városközpont","(47.479815, 19.255331)","(47.479942, 19.254761)",011725,011726,198,262,009EE3,009EE3
"Rákoskeresztúr, városközpont","Rákoskeresztúr, városközpont","(47.479815, 19.255331)","(47.479942, 19.254761)",011725,011726,198,46,009EE3,009EE3
"Rákoskeresztúr, városközpont","Rákoskeresztúr, városközpont","(47.479815, 19.255331)","(47.479942, 19.254761)",011725,011726,198,261E,009EE3,009EE3
Lőrinci út,Lőrinci út,"(47.453141, 19.220537)","(47.469683, 19.236813)",F03429,F03532,198,46,009EE3,009EE3
Lőrinci út,Lőrinci út,"(47.453141, 19.220537)","(47.469527, 19.238405)",F03429,F03530,198,46,009EE3,009EE3
Lőrinci út,Lőrinci út,"(47.453141, 19.220537)","(47.469467, 19.237012)",F03429,F03531,198,46,009EE3,009EE3
Hősök tere,Hősök tere,"(47.48917, 19.259374)","(47.490033, 19.259736)",F03446,F03447,198,276E,009EE3,009EE3
Hősök tere,Hősök tere,"(47.48917, 19.259374)","(47.490033, 19.259736)",F03446,F03447,198,998,009EE3,000000
Hősök tere,Hősök tere,"(47.48917, 19.259374)","(47.490033, 19.259736)",F03446,F03447,198,98,009EE3,009EE3
Melczer utca,Melczer utca,"(47.462925, 19.238991)","(47.463329, 19.239536)",F03523,F03524,198,980,009EE3,000000
Melczer utca,Melczer utca,"(47.462925, 19.238991)","(47.463329, 19.239536)",F03523,F03524,198,98,009EE3,009EE3
Melczer utca,Melczer utca,"(47.462925, 19.238991)","(47.463329, 19.239536)",F03523,F03524,198,98E,009EE3,009EE3
Rákoshegy vasútállomás,Rákoshegy vasútállomás,"(47.468017, 19.243665)","(47.468302, 19.245138)",F03526,F03528,198,98E,009EE3,009EE3
Lőrinci út,Lőrinci út,"(47.469527, 19.238405)","(47.469683, 19.236813)",F03530,F03532,198,46,009EE3,009EE3
Bocskai István utca,Bocskai István utca,"(47.456181, 19.232336)","(47.456728, 19.233014)",F03562,F03563,198,980,009EE3,000000
Bocskai István utca,Bocskai István utca,"(47.456181, 19.232336)","(47.456728, 19.233014)",F03562,F03563,198,98,009EE3,009EE3
Bocskai István utca,Bocskai István utca,"(47.456181, 19.232336)","(47.456728, 19.233014)",F03562,F03563,198,98E,009EE3,009EE3
Orgoványi utca,Orgoványi utca,"(47.452885, 19.229036)","(47.453433, 19.229595)",F03564,F03565,198,980,009EE3,000000
Orgoványi utca,Orgoványi utca,"(47.452885, 19.229036)","(47.453433, 19.229595)",F03564,F03565,198,98,009EE3,009EE3
Ady Endre utca,Ady Endre utca,"(47.465717, 19.24176)","(47.466193, 19.242372)",F03589,F03590,198,980,009EE3,000000
Ady Endre utca,Ady Endre utca,"(47.465717, 19.24176)","(47.466193, 19.242372)",F03589,F03590,198,98,009EE3,009EE3
Ady Endre utca,Ady Endre utca,"(47.465717, 19.24176)","(47.466193, 19.242372)",F03589,F03590,198,98E,009EE3,009EE3
Rákóczi Ferenc utca,Rákóczi Ferenc utca,"(47.458884, 19.235011)","(47.459261, 19.235516)",F03596,F03597,198,980,009EE3,000000
Rákóczi Ferenc utca,Rákóczi Ferenc utca,"(47.458884, 19.235011)","(47.459261, 19.235516)",F03596,F03597,198,98,009EE3,009EE3
Rákóczi Ferenc utca,Rákóczi Ferenc utca,"(47.458884, 19.235011)","(47.459261, 19.235516)",F03596,F03597,198,98E,009EE3,009EE3
Fedezék utca,Fedezék utca,"(47.452025, 19.194795)","(47.45216, 19.19514)",F03697,F03698,198,980,009EE3,000000
Fedezék utca,Fedezék utca,"(47.452025, 19.194795)","(47.45216, 19.19514)",F03697,F03698,198,93,009EE3,009EE3
Fedezék utca,Fedezék utca,"(47.452025, 19.194795)","(47.45216, 19.19514)",F03697,F03698,198,217,009EE3,009EE3
Fedezék utca,Fedezék utca,"(47.452025, 19.194795)","(47.45216, 19.19514)",F03697,F03698,198,217E,009EE3,009EE3
Regény utca,Regény utca,"(47.443455, 19.186446)","(47.444119, 19.187428)",F03705,F03706,198,980,009EE3,000000
Regény utca,Regény utca,"(47.443455, 19.186446)","(47.444119, 19.187428)",F03705,F03706,198,93A,009EE3,009EE3
Regény utca,Regény utca,"(47.443455, 19.186446)","(47.444119, 19.187428)",F03705,F03706,198,93,009EE3,009EE3
Regény utca,Regény utca,"(47.443455, 19.186446)","(47.444119, 19.187428)",F03705,F03706,198,282E,009EE3,009EE3
Regény utca,Regény utca,"(47.443455, 19.186446)","(47.444119, 19.187428)",F03705,F03706,198,284E,009EE3,009EE3
Szarvas csárda tér,Szarvas csárda tér,"(47.441002, 19.184795)","(47.441136, 19.185048)",F03720,F03721,198,980,009EE3,000000
Szarvas csárda tér,Szarvas csárda tér,"(47.441002, 19.184795)","(47.441136, 19.185048)",F03720,F03721,198,93A,009EE3,009EE3
Szarvas csárda tér,Szarvas csárda tér,"(47.441002, 19.184795)","(47.441136, 19.185048)",F03720,F03721,198,93,009EE3,009EE3
Szarvas csárda tér,Szarvas csárda tér,"(47.441002, 19.184795)","(47.441136, 19.185048)",F03720,F03721,198,282E,009EE3,009EE3
Szarvas csárda tér,Szarvas csárda tér,"(47.441002, 19.184795)","(47.441136, 19.185048)",F03720,F03721,198,284E,009EE3,009EE3
"Ganztelep, Mednyánszky utca","Ganztelep, Mednyánszky utca","(47.423195, 19.23478)","(47.423843, 19.234636)",050177,F03795,236,266,009EE3,009EE3
"Ganztelep, Mednyánszky utca","Ganztelep, Mednyánszky utca","(47.423195, 19.23478)","(47.423843, 19.234636)",050177,F03795,236,236A,009EE3,009EE3
Iparvasút,Iparvasút,"(47.436522, 19.196233)","(47.436689, 19.195933)",F03691,F03692,236,50,009EE3,FFD800
Regény utca,Regény utca,"(47.443455, 19.186446)","(47.444119, 19.187428)",F03705,F03706,236,980,009EE3,000000
Regény utca,Regény utca,"(47.443455, 19.186446)","(47.444119, 19.187428)",F03705,F03706,236,93A,009EE3,009EE3
Regény utca,Regény utca,"(47.443455, 19.186446)","(47.444119, 19.187428)",F03705,F03706,236,93,009EE3,009EE3
Regény utca,Regény utca,"(47.443455, 19.186446)","(47.444119, 19.187428)",F03705,F03706,236,282E,009EE3,009EE3
Regény utca,Regény utca,"(47.443455, 19.186446)","(47.444119, 19.187428)",F03705,F03706,236,284E,009EE3,009EE3
Szarvas csárda tér,Szarvas csárda tér,"(47.440325, 19.186557)","(47.441136, 19.185048)",F03716,F03721,236,980,009EE3,000000
Szarvas csárda tér,Szarvas csárda tér,"(47.440325, 19.186557)","(47.441002, 19.184795)",F03716,F03720,236,980,009EE3,000000
Szarvas csárda tér,Szarvas csárda tér,"(47.440325, 19.186557)","(47.441136, 19.185048)",F03716,F03721,236,93A,009EE3,009EE3
Szarvas csárda tér,Szarvas csárda tér,"(47.440325, 19.186557)","(47.441136, 19.185048)",F03716,F03721,236,93,009EE3,009EE3
Szarvas csárda tér,Szarvas csárda tér,"(47.440325, 19.186557)","(47.440489, 19.18498)",F03716,F03718,236,50,009EE3,FFD800
Szarvas csárda tér,Szarvas csárda tér,"(47.440325, 19.186557)","(47.441136, 19.185048)",F03716,F03721,236,282E,009EE3,009EE3
Szarvas csárda tér,Szarvas csárda tér,"(47.440325, 19.186557)","(47.441136, 19.185048)",F03716,F03721,236,284E,009EE3,009EE3
Szarvas csárda tér,Szarvas csárda tér,"(47.440325, 19.186557)","(47.441002, 19.184795)",F03716,F03720,236,282E,009EE3,009EE3
Szarvas csárda tér,Szarvas csárda tér,"(47.440325, 19.186557)","(47.441002, 19.184795)",F03716,F03720,236,284E,009EE3,009EE3
Margó Tivadar utca,Margó Tivadar utca,"(47.447267, 19.168683)","(47.44791, 19.167324)",F03754,F03755,236,50,009EE3,FFD800
Margó Tivadar utca,Margó Tivadar utca,"(47.447267, 19.168683)","(47.447883, 19.167603)",F03754,F03756,236,50,009EE3,FFD800
